score	review	y
4	건성이라 여름에도 기초를 촉촉하게 하는편인데 그래서 선크림제품도 수분감 폭발하는제품을 선호하는 편이에요!! ㅜㅜ 어쩌다 콜라겐 선세럼 발견해서 후기봤는데 촉촉한데 눈이 시렵다거나.. 바르는 순서를 잘모르겠다는 분이 있어서 몇주를 고민하다가 기초 한단계 줄일겸 선차단지수도 기준통과라 쿠폰써서 한번 구매해봐야겠다 싶었어서 오자마자 발라봤어요 ㅋㅋㅋㅋ 알갱이들이 많이 포함되어있고 바르는 순간 촉촉하게 선크림처럼 바뀌더라구요!! 바르기전엔 이게 과연 선블럭이 될까 싶엇는데.. ㅋㅋㅋㅋ 효능은 있는듯해요!!  그리고 기초를 약하게하면 흡수가 빨리 되는면이라 지성피부도 사용가능할 것 같어요!! 건성분들은 기존에 쓰시던 세럼한단계만 줄이고 선세럼을 크림이후 단계에 적당량 발라주면 돨것같아요!  너무 많이 바르면 흦수안되서 ㅈ밀려요 ㅠㅜ 아 미백효과는 없셔용!! ㅋㅋㅋ	1
5	임블리에선 품절인데 올영에 있어서 깜놀했어요, 배송이 늦어도 제품이 있다는 것에 놀라 구입했습니다. 애정하는 블리 선세럼을 올영에서 구입하게 되니 더 좋습니다. 올영은 역쉬 강츄^^bbb	1
5	이거 짱인가 같아요. 에센스, 선케어 다 되서, 토너 바르고 이거 바로고 바로 화장하면 진짜 최고! 화장도 안밀리고 백탁현상 없고 워터리한 에센스 타입으로 촉촉하고 순하고 좋아요. 처음 써보는데 다 쓰면 재구매 의사도 있어요. 4계절 다 쓰기 좋은거 같아요	1
4	베이스용 선크림 찾고 있었는데ㅠㅠ 상품평 좋아서 구매했습니다 ㅍ일단 일반 세럼이라고 해도 될 정도에여!! 선크림 맞나 의심이들정도입니다!! 수분이 너무 많고, 백탁현상 1도 없을 정도에요! 발림성도 그냥 촉촉크한 세럼 바르는 느낌이에요! 알갱이가 들어있는데 바르는데 아무런 느낌이 아ㅓㅂㅅ을 정도로 잘 녹는다고 해야할까요?? 특이하게 콜라겐 성분이 들어있어서 쫀쫀한 느낌도 들어여! 근데 자외선차단제가 투명 용기에 담겨 있어도 되는건가하는 의구심이 들긴 했어여..ㅎㅎ 일단 금액은 비싸고 헤프게 쓰게 되더라구여 ㅠㅠ 화장 전에 바르면 베이스 효과도 있고 좋아여!! 세일 자주 하면 살꺼 같아여!!	1
3	기대 많이 하고 샀는데 저는 좀 아쉽네요ㅠㅠ 하나의 장점은 그냥 뭐.. 광 도는 정도랑 선크림만큼 유분이 많지 않다는거?! 보통 세럼처럼 부드럽거나 이런게 아니고 조금 뻑뻑한..? 제형이에요. 양을 너무 많이 하면 얼굴 무거울까봐 조금씩 펴발랐는데 잘 발리는 느낌은 아닙니당. 많이 바르면 얼굴 광 터질것같고. 아 좋게말하면 흡수력이 좋다?인거같네요 바르자마자 뻑뻑해져요 ㅎㅎㅎ 제가 스킨하고 에센스 단계에서 발라서 그런가? 크림 다 바르고 바르면 좀 다르려나? 순서를 바꿔서도 발라봐야 할 것 같습니당  눈시림이 심함 바르자마자 눈이 너무 따가워서 이게 제일 아쉽습니당 ㅠㅠ 리뷰작성하고 있는 지금도 시려서 꿈뻑꿈뻑 거리고 있음..	0
5	친구한테 추천받아서 한번 사용해봤는데 너무좋아서 세일하길래 두개 구매해뒀어요 악건성이라 이제품 너무너무마음에 듦! 촉촉해요	1
5	친구한테 추천받아서 한번 사용해봤는데 너무좋아서 세일하길래 두개 구매해뒀어요 악건성이라 이제품 너무너무마음에 듦! 촉촉해요	1
5	눈시림 없어요. 셀*** 사용했는데 몇년동안! 이거 써보고 겨울엔 무조건 이거네요. 사무실 히터에도 건조함 없어요. 은은한 광도있고 파운데이션이나 쿠션 화장하고 쌍커풀라인에 뭉침도없어요 한통 완전히 비우고 새거 주문했습니다. 마지막 남은 콜라겐까지!	1
5	배송이느려서 취소할까하다가 블리블리 품절상품이라 오래기다려도 주문햇네요….눈가에 닿으면 따갑긴한데 촉촉하고 수분기 많아서 좋아요	1
5	쓰던 제품인데 재입고 되기만을 기다렸네요 ㅎㅎ 순하고 촉촉하고 넘 좋아용	1
5	첫런칭때 써보고 만족해서 할인할때 구매했어요 메이크업하기전에 바르니까 촉촉하고 좋은데 화장안하고 마스크만쓸땐 톤업기능은 없어서 다른거랑 번갈아가면서 써요 크게자극은없는데 향이강해요	1
5	그냥 수분로션바르듯이 너무 잘 펴발라지고 촉촉했어요 보통 선크림보다 발림성 좋고 많이 건조하거나 선크림도 답답하게 느껴지시는 분들에게 추천해요	1
5	썬크림 하면 떠오르는 제형이 아니라 궁금하여 구매하게 되었어요 !  가볍고 촉촉하게 발리어 만족하며 사용하고 있습니다	1
5	인기가 많은 것 같고 관심은 가지고 있었는데, 때마침 할인을 하길래 사봤어요 ㅎㅎ 블리블리는 광이 최곤데,, 이거 광 진짜 잘 올라오네요!! 설명에서는 처음 바를 때 안에 알갱이 같은게 있고 그게 터진다고 하던데 저는 그런게 안 느꼈어요ㅠㅠ 발림도 저는 좋았어요. 부드럽게 잘 발렸어요. ㅎㅎ 선크림 기능을 하지만 톤업 기능은 없어서 율꽃 톤업 크림까지 바르니까 훨씬 낫네요! 저는 지성이라 평소 기름기가 많아요. 그래서 얇게 한 겹만 발랐어요. 더 바르면 번들번들하게 될 것 같아요..!! 그리고 저는 바르고 나서 끈적거리는 느낌을 정말 싫어해요. 그런데 이거는 많이 끈적거리지는 않아요. 다만 머리카락은 묻어요...!! 그게 조금 아쉽습니다... ㅠㅠㅠㅎㅎㅎ 그래도 산 거 꾸준히 써보려고 합니다!! ㅎㅎ	1
5	이거 전에 샘플 써보고 조아서 올영 세일날 구매했는데 용량이 적어서 아쉬운데 좋아요.. ㅈㄴ짜 핵건성이라서 건조한데 안건조해요... 잘 발려요	1
5	진짜 세럼같은 발림성이라 선크림느낌이 아니긴해요 그래도 선크림이니까	1
5	블리블리 쇼핑몰에서 바로 담주에 더 많이 할인하더라구여ㅜ 그래도 상품은 좋네요	1
1	눈 시려 디지는 경험을 했네여 블리블리 선크림은 예전부터 눈시림 얘기가 많았던 걸로 아는데요? 도대체 이건 테스트 안하나요 아무리 제품이 좋다 해도 이 정도 눈 시림이라면 판매되는 게 신기할 따름이네요  오늘 아무생각 없이 눈 두덩이에 발랐다가 눈을 못뜨는 경험을 했네여 생각할수록 어이가 없고 화나네요 눈 씻어내도 시려워서 운전하는내내 눈이 안떠질정도 주차장에 차 세우고 눈 감고 있었네요 최악임	0
5	부드럽게 잘 발리고, 세럼과 선크림 기능을 한번에 사용할 수 있어서 남편과 같이 쓰고 편해서 좋아요. 촉촉한것 좋아하시는 분들에게 좋을 것 같아요. 너무 부드럽고, 바르면 광이나요. 백탁은 아예없어요. 그냥 세럼 발르는 느낌인데, 선케어 기능이 있어서 너무 좋아요. 선이 정말 차단되는 지는 아직 모르겠어요.	1
4	건성이라 맘에 들었고 눈가 주변에 바르면 약간 따가운건 있어요! 매일 사용중이고 다 사용하면 또 구매할 예정이에요	1
5	바르자마자 촉촉함이 정말좋아요 백탁현상도없고 꼭에센스바른느낌	1
5	세일해서 저렴하게 구매했어요 일단 발림성도 부럽게 잘발리고 꾸준히 사용해볼께요	1
5	광도 많이나고 촉촉하고 진짜 썬크림 안같고 가벼워서 좋아요 백태현상도없고 이제 여기꺼만 쓸꺼같아용	1
5	아직 매일 바르진않고 중간중간 발랐는데 촉촉하니 좋아요 트러블은 아직 모르겠지만 촉촉하고 광 조금 나서 만족해요!!	1
5	와.. 이 정도로 촉촉할줄은 몰랐어요. 세일하길래 밑져야본전이다 하고 샀는데 완전 만족입니다. 엄마랑 동생도 쓰더니 본인들도 사야겠다고 하네요ㅋㅋㅋ	1
5	말로만듣던선세럼써보니확실히틀리네욧당기지도않고촉촉하고바르지않은거같아요~~더쏘보고좋은지리뷰올릴께요~~~	1
5	런칭때 좋다고하던데 놓쳤다가 올리브영에서 할인한다고해서 호기심에 구매해봤어요!!! 촉촉한 광이나는 선크림 기대가되네용~~~	1
1	끈적여요…광난다 촉촉하다 그렇게 광고를 많이하더니 광은 끈적임이였다는	0
5	임블리 사이트에서 구매하고 사용하다가 넘 좋아서 떨어지기전에 구매해요!	1
5	처음 사본건데 엉청 좋았어용 피부가 촉촉해보이고 안답답하게 좋아용	1
5	진짜 너무 맘에들어서 벌써 4통째 구매입니다 선크림인지 세럼인디 모를정듀	1
5	아직은 좀 더 써봐야 될것 같아요 일반선크림이랑은 달라서 특이해요 촉촉합니다	1
5	선크림은 항상 무겁다고 생각했는데 그 시점에 선세럼이 나와버림..이건 레볼루션	1
4	발림성이나 향은 아주 좋아요 촉촉한게데 시간이 지나면 유분끼로 변하는 느낌	1
5	원래 임블리홈피에서 구입하는데 할인행사해서 올리브영가서 득템했어요 역쉬 좋아요	1
5	발림성 좋고 촉촉하니 이런 선제품은 처음인데 만족이에요 ㅎㅎ	1
5	발림성도 좋고 향도 부담 자극없이 만족하고, 잘쓰고 있습니당^^	1
5	엄마도 너무 좋아하는 제품이에요 쟁여놓으려고 샀어요~ 이거바르면 피부 좋아보여요	1
5	선크림자체를 잘 간바르는데 세럼 바르면서 선! 까지  채울 수 있어서 좋아요	1
5	이거 정말 물건이네요. 사실 자외선차단이 될까 걱정했는데 괜찮은거 같아요..광이 어마어마해요.....	1
4	촉촉하고 광 나고 메이크업 전에 발라도 아주 좋아요! 민감한 편인데 눈시림도 없어요 대용량 나왔으면 좋겠어요	1
5	좋네요~ 블리블리꺼 처음 구매 해보는데 냄새도 좋고 발림성도 좋네요~	1
5	촉척하게 아주 잘 썼습니다 한번 발라ㅛ지만 촉촉해서 좋아요 배송도 빨맀습니다 행사 자주해주세요	1
5	말해서 뭐해요...진짜 두세번 더더더 사세요 ㅎㅎ 간편해서  너무 좋아여	1
5	기초케어 하고 바르면 진짜 굿굿굿  쓰자마자 좋아서 하나더 샀어요 바르기도 간편하고 쫀쫀하고	1
5	무더워진 여름, 안 그래도 기름지고 텁텁할 때 무겁고 묵직한 질감의 썬크림엔 아무래도 손길이 안 가죠!!! 그래서 저도 자외선 차단 지수 뿐만 아니라 가벼운 질감을 선정기준으로 두고 제품을 비교해봤어요~~~ㅎㅎㅎ 장말 여러 브랜드에서 다양한 스타일의 선크림이 출시되어 있더라구요!!! 그 중에서 닥터자르트는 신뢰받는 브랜드기업이고, 자외선 차단지수는 최상이고, 가볍고 청량한 질감의 썬밀크라는 이름으로 자외선 자단제가 출시된 게 보였어요! 눈길이 가서 직접 제품을 테스트해보았더니요, 와 정말 피지오겔 로션같은 가볍고 산뜻한 질감을 가졌구나 알 수 있었어요 ㅎㅎㅎ 제게는 그게 가장 중요한 포인트였는데, 요 제품이 딱 그 점을 갖췄더라구요~~~ㅎㅎㅎ 마음에 쏙들어 구매해보았습니다!!! 한 통을 다 쓸 때까지 바를 때부터 한창 생활하는 중에더 늘 만족하고 있습니당 추천래요!	1
5	몇달전 올리브영 체험단이라는 좋은 기회로 닥터자르트 에브리선데이 모이스춰라이징 선 제품을 사용해보게 되었는데요, 그 제품은 건성을 위한 선크림인것 같아서 이번에는 워터프루프 선밀크 제품을 구매해보게 되었습니다. 보통 선크림하면 흰색제품은 백탁현상이 있거나 살구색제품은 요즘 같은 코시국에는 마스크에 묻어나게 되잖아요, 그런데 이 제품은 그런 현상없이 굉장히 로션처럼 가볍고 부드럽게 잘 발리면서 번들거림이 많지는 않습니다. 통의 70퍼센트정도 내용물이 담겨져 있는데요, 30밀리리터라 그런지 몰라도 실용량은 너무 적은거 같아요. 50밀리리터정도 되는 양을 두통에 나눠 담은 느낌이랄까. 2통하면 왠지 많아보임을 이용한것일수도.. 물론 위생적인 면을 생각하면 오픈했으면 빨리빨리 사용하는게 좋기는 한데 어차피 선크림이야 매일 바르는것이니 용량이 좀 커도 관계없다고 생각합니다.	1
4	아쉬운 점을 먼저 적을겠습니다. 제품력은 너무 좋습니다만, 세일과 포인트 사용을 하지 않는다면 가격대가 있는 편이라 꾸준한(재구매) 구매는 꺼려집니다. 용량도 그렇게 많은 편이 아니라 조금 많이 비싼 느낌이 드는 제품이라서 이 부분은 아쉽습니다. 좋은 점은 워터프루프라서 그런지 3시간 정도는 땀을 흘려도 지속력이 괜찮았습니다. 백탁현상도 거의 없어서 남자친구가 굉장히 만족해하며 쓰고 있습니다. 또, 끈적이는 느낌도 없어서 괜찮다고 느낍니다. 끈적거리는 것 때문에 썬크림을 잘 사용하게되지 않았는데 이 닥터자르트 썬크림은 끈적거리지 않아서 자주 찾게 됩니다. 하지만 양이 적어서 조금만 쓰게 되고, 아껴쓰게 됩니다. 팔, 다리, 얼굴, 목 등 며칠만 꾸준히 바르면 사라집니다. 그렇다고 가격이 저렴한 건 또 아닙니다.	1
5	미끌거리지 않고 바르자 마자 흡수되는 듯한 느낌이 꼭 내 피부인것 같이 일체감이 느껴져요. 워터밤 콘서트에 갈때 바르려고 샀는데 한번 바르고 나서 꽤 만족하며 쓰고 있습니다. 이젠 덥고 햇볕이 쨍한 여름에도 이거 하나면 걱정 없이 야외 활동이 가능할꺼 같아요. 우리 가족들에게도 권해보니깐 그게 그거지 뭐 많이 다르겠어? 라고 하더니만 한번 바르고 나서 끈쩍임이 없어 넘 좋다고 그것만 바르려고 하는데 줘야할까요 주지 말까요? 좋다고 하면 줘야겠죠? 하하. 그리고 더 좋은건 일반 썬크림은 마스크 쓴거처럼 얼굴에 뭔가 한겹이 더 있는듯한 묵직함이 있는데 이건 정말 가벼워요. 그냥 로션 바른거 같은 느낌으로 상당히 가볍다고 해야 하나요? 그런 느낌입니다. 무슨 느낌인지 다들 아실꺼라 봐요. 가격도 올리브영 프로모션으로 만족하며 구매했습니다.	1
5	제가 직접 쓰려구 구매한 건 아니구요,제 막내 동생이 이번에 군대를 가게 되어서,,,화해 어플로 성분 좋고 순하고, 워터프루프 기능 만족스러우면서 썬크림의 자외선 차단 기능도 놓치지 않는 야무진 제품 찾다가 이 제품 발견하게 되었습니다! 가격은 따지지 않았고, 오로지 성분과 기능만 따져서 구매했어요!! 일단 제가 제 손등에 한번 테스트 해봤는데 크게 뭉치거나, 주름 사이에 끼이거나 함 없이 부드럽고 촉촉하게 잘발렸구요,,! 성분에 아쉬운 점도 크게 없으면서, 워터프루프 기능도 확실했어요!! 군대가면 땀 많이 흘리잖아요ㅠㅠㅠ그리구 백탁이 너무 심하면 남자들이 쓰기에 부담스러울 수 있는데, 그런 점도 아쉬움 없이 너무나 좋았던 제품이었습니다!! 워터프루프 선크림 찾으시는 분들께 추천드립니다!	1
5	사실 닥터자르트 every 선데이 워터프루프 선 밀크를 구매해봤어요. 닥자 정말루 제가 시카 크림으로 조아라하는 브랜드여서요ㅠㅠㅠㅠ 선크림도 닥자걸로 써보면 어떨까 싶어서 구매해봤어요. 사실 예전에 시카 카밍 선크림도 있었는데 단종되었더라고요. 그거 써보고 너무 좋아서 재구매하려고 했는데 없더라고요. 이거는 자연스러울 정도의 약간 톤업 효과도 있었어요. 관계자분들 이거 보시면 재출시 원합니다.......!! 그래서 할 수 없이 현재 존재하는 선크림 중에 구매할 수밖에 없었어요. 용량도 30ml밖에 안 되는데 가격도 꽤 비싸더라고요. 그래도 더블 기획이 있어서 이 정도 가격이면 괜찮겠다 싶어서 구매했어요. 원래 닥자가 좀 가격대가 있는 편이잖아요. 부드럽게 잘 펴발리고 바르는 동안에는 톤업 효과가 있는듯하다 조금 지나보면 거의 없는 편이에요(이점이 저한텐 조금 아쉬워요)	1
5	몇달전에 올영체험단이라는 좋은 기회로 닥터자르트 에브리선데이 모이스처라이징 선 제품을 사용해보게 되었었는데 그 제품은 건성을 위한 선크림인것 같아서 이번엔 워터프루프 선밀크 제품을 구매해보게 되었습니다. 보통 선크림하면 흰제품은 백탁현상이 있거나 살구색제품은 요즘 같은 코시국에는 마스크에 묻어 나게 되잖아요. 그런데 이 제품은 그런 현상 없이 굉장히 가볍고 번들거림이 거의 없이 깔끔하고 부드럽게 잘 발립니다. 통의 70퍼센트 정도가 내용물이 담겨져 있는데요 30밀리리터라 그런지 몰라도 실용량은 너무 적은것 같아요. 아무리 원쁠원이라고 해도 도합 50밀리리터 정도밖에 안될것 같은 느낌적인 느낌. 뭐 물론 위생적인 면을 생각하면 용량 큰것보단 나을테지만 선크림의 경우는 매일 사용하기 때문에 용량을 좀만 더 크게 해도 큰 상관은 없을것 같네요.	1
3	촉촉한선크림이사고싶어서 올영세일하는김에샀어요~~ 이제품을고른이유중하나가원플러스원이라는점인데 많이 작아서 ..!!ㅜㅠ입니ㄷㅏㅇ 용량이적혀있었겠지만,, ,어느정도인지 감이안와서 샀는데 마니작네용 ㅋㅋ 그래도 어쩔수없네용 ㅠ ++그리고 촉촉해요.. 그런데 마무리가좀번들거려요 ㅠㅡ그래서 시간지나면얼굴에기름이많이올랃오더라구요 그래서ㅐㄱ재구매의사는없습니당.,  그런데,, 바를때는 되게조아요!! 로션바르듯이부드럽게발린다는점은 정말좋습니당!!그리고사이즈가작아서들고다니기도조을것같네용ㅋㅋ+++디자인ㅇ은깔끔하고이뻐요 ㅋㅎㅎ 저는 자극적으로느껴지지는않았습니당~~ 그리고 백탁은없는것같아요! 그점은 좋았던것같아요!!	0
5	닥터자르트 자체가 좀 가격대가 있는 브랜드인데 쿠폰할인받아 저렴하게 구매했습니다. 남자친구에게 타 브랜드의 무기자차 선크림을 선물했는데 오히려 하얗게 뜨는 느낌이라 별로라고 해서 고민을 하다가 선밀크는 가벼우니까 괜찮을 것 같았어요. 하지만 제 스스로 텁텁한 느낌은 싫어해서 선밀크 중에서도 고민했습니다. 하지만 이 선크림은 혼합자차여서 무기자차와 유기자차의 장점을 다 가지고 있고 무엇보다 백탁이 없고 순해서 완전 좋아요. 특히나 사철쑥 성분이 함유되어있어 남자친구에게 조금 더 생색 낼 수 있습니다. 얼굴 허옇게 안 뜬다구 하구.. 현장에서 일하는 남자친구에게 사계절 내내 선크림은 필수인데 트러블도 안 올라온다구 하구 무겁지도 않고 땀 흘려도 괜찮을 정도라고 하니 구매 잘 한 것 같습니다. 조만간 하나 더 사러구오.	1
5	서핑 때문에 급하게 워터프루프 선크림 필요해서 구입했는데 만족해요!! 부드럽게 잘 발리고 그나마 햇빛에 덜 탈수있게 도와준거같아요ㅠㅠ 그리고 올리브영 오늘드림 이거는 진짜 생각할수록 이용할수록 신의한수인것같ㄴㅔ요.. 너무 편하규 좋아요,, 여튼 선크림 화해에도 평점 괜찮고 트러블 크게 일어나지 않는 것 같아서 만족합니당 데일리로 바르기 보다는 야외 활동이 길거나 특수할때 사용하면 좋을것같어요! 워터프루프라 데일리류 사용하다보면 클렌징할때 ㅠㅠ 너무 힘들거같긴해서여 피부에 자극도 많이 갈거같고! 하지만 피부에 순하게 괜찮게 잘 맞아서 좋아용	1
5	튜브에 들어있어서 크림타입인가 했는데 이름이 밀크더라구요 ㅋ 완전 로션질감에 끈적임 일도 없음 요즘 자외선 진짜 장난아니던데 밖에 잠깐 돌아다니다가 목 시꺼멓게 되기 싫으면 선크림 잘 발라야겠어요 우선 사용감은 맘에 들고 덧바르기에도 완전 괜찮아요	1
5	1년 내내 사용하는 제품입니다. 항시 구비중이구요. 세일 자주 부탁드려요.	1
5	선크림은 이게 젤 좋은것 같아요. 몇년째 정착중. 세일 많이 해주세요.	1
5	선크림을 처음 써보는 사람으로서 뭘 살지 고민 하다가 이 제품을 사게 되었는데 아직 쓴 지 별로 안 되었지만 선크림이 되게 부드럽게 잘 발라지고 워터푸르프라서 잘 안 지워 집니다	1
5	주변사람들이 너무 추천해서 구매해본 제품이에요. 개인적으로 제일 맘에드는 선크림 ! 피부가 건성인데 기초를 무겁게 하고 선크림마저 촉촉하게 하니 마스크에 묻어남이 너무 심해서 찾아보다가 구매하게 된 제품이에요. 양이 적은거에 동의하지만 단품보다 1+1 기획이 더 메리트있어 크게 불만은 없어요 ㅎㅎ 이 선크림은 저같은 건성인 분들은 무거운 크림 바른 후 바르거나 지성인 분들은 그냥 이거 바로 발라도 나쁘지 않아요. 과하게 하얘지지 않고 너무 매트한 느낌도 크게 없답니다. 발림성이 정말 선크림보다 선밀크가 훨씬 좋구요. 성분도 순해서 눈가가 시린 느낌도 없어요. 워터프루프 이다 보니 물세안 대신 클렌징폼 꼭 사용하셔야 하구요! 저는 너무 대용량 선크림은 별로 안좋아하는데(위생문제) 이 제품 너무 강추해용 ㅎㅎ	1
5	저는 물놀이 가려고 사서 세일안할때 제 가격주고사서 좀 아까웠는데 쓰다보니 정말좋네요, 향은 애매한 향이나요 수박향? 향료가 안들어간거같은데 방해하는 향 아니구요 그냥 모르고 지나갈만한향이에요. 양에비해 가격이 좀 있는편이지만 우선 부드럽고 촉촉하게 잘 발리고 워처프루프 제품은 다 보송해지고 이것도 보송하다 했는데 보송하지는 않는거 같아요 보송함을 원하면 파데를 매트로 써주지면 될 것같네요. 백탁은 전혀 없는 투명이고 톤보정 000 전혀 안됨. 건성지성 다 사용하면 괜찮을 것 같습니다. 요고는 세일 잘 안하던데 세일 자주 해줬으면 좋겠습니다. 올영에 워터프루프 선크림이 많이 없어서 사긴했지만 만족스럽게 잘 쓰고 있구요 다쓰면 또 구매해서 쓸 계획입니다. 아주아주 만족스러워요 또살게요 ^^	1
5	믿고 쓰는 닥터자르트!!! 신상품이 나왔다고해서 구매해보았습니다 날씨가 더워지면서 마스크쓰는게 힘든 요즘.. 마스크 속은 습하고 건조하고 자꾸 요철이 있어서 건조하지않고 순하고 습하지않은 선크림을 찾고있었는데 완전 딱인거같아요!! 톤업은 안되지만 가끔 이거 바르고 쿠션써도 밀리지않고 유지도 잘될거같아요!!!~ 추천합니다♡~	1
1	가격이 비싸지만 후기가 좋아서 구매했는데 제 피부에는 안 맞아요 유분이 바르자마자 너무 많이 올라오고 얼굴 이마 볼 눈 근처에 붉게 두드러기처럼 올라옵니다	0
4	닥터자르트60ml나름잘쓰게되는제형이에요. 좋아요~^^	1
5	매장에서 직원 분께 추천 받아서 구매했어요! 저는 선크림살때 무조건 발림성, 제형만 보거든요ㅠㅜ 끈적끈적하거나 너무 무거운 제형은 별로 안좋아하고 바르고 나서 손에 남는 것도 너무 싫어하는데 요건 안그래서 구매해봤어요! 선 밀크인만큼 주르륵 흐르는 되게 묽은 제형의 썬크림이구 로션처럼 바를 수 있어서 좋았어요..ㅎㅎ 가볍게 착 흡수되는 것이 이 제품의 큰 장점이라고 생각해요! 뷰드럽게 잘 발리구 바르고 나서 얼굴이 끈적하거나 머리카락이 막 달라붙거나 하는 일은 없었습니당ㅎㅎ 빠르게 흡수되어서 그뒤에 베이스 화장하는데에도 큰 무리 없이 할 수 있었어요ㅎ 백탁은 쪼금 잇었구 다트서클 살짝 잡아줘서 어느정도 톤 보정도 해주는 것 같구 되게 리치한 제형 좋아하시는 거 아닌 이상에 모든 피부타입 분들이 다 사용하실 수 있을 것 같아용ㅎㅎ	1
4	운동다닐 때 땀에 선크림이 다 녹아 내려서 지워지길래 워터프루프 선크림 급하게 찾아보다가 구매하게 되었는데 아주 대만족이었어요!! 닥터자르트 제품이 피부 자극이 심하지 않아서 원래도 믿고 사용하는데 이 선크림도 워터프루프임에도 불구하고 역시 피부에 자극이 심하지 않고 땀과 습기로부터 쉽게 지워지지 않고 오래 유지되는 선크림이어서 좋았어요~ 발림성은 에센스같이 가볍고 촉촉한 느낌으로 충분한 수분감이 느껴진 제형이었어요!! 바를 때는 촉촉한데 다 바르고 나면 번들거림없이 산뜻하게 마무리돼요!! 선크림 케이스도 무광소재의 튜브타입으로 슬림한 사이즈여서 가지고 다니기도 편하고 무광소재의 튜브타입으로 위생적이라는 점도 좋았어요~ 요즘 같이 마스크를 계속 쓰고 생활 해야 하는 시기에는 얼굴에 땀이 많에 나기 때문에 선크림 워터프루프 제품이 더 더욱 필요할 거라고 생각하는데 어떤 제품을 살 지 고민하고 있다면 이 제품 꼭 추천드려요!!	1
5	전에 써보고 조아서 또 구매했습니다. 워터프루프에다가 촉촉하게 발려서 건성인 피부에 발라도 잘 먹더라구요.	1
5	날씨가 더워지면서 땀도 많이 나고 마스크속이 습해서 백탁없는 선크림을 찾던중 브랜드세일이어서 가까운 매장에 갔다가 1+1에 가격도 착하고 워터푸르프타입에 마스크푸프타입이면서 젤타입이라서 백탁도 없고 흡수가 빨라 구매결정 결제기다리는줄이 길어 매장에서 바로 픽업서비스로 주문했고 빠르게 제품을 받아서 좋았다. 집에서 얼굴에 발라보니 끈적임없이 발리고 자극도 없어서 매우 만족함. 세일이 끝나기전에 선물용으로 좀더사놔야겠다.	1
3	건성 속당김 가려움 건성이지만 너무 수분?많으면 트러블 생김 닥터자르트 제품은 이때까지 쓴건 대부분 당김이 느껴져요 속당김이랄까 그래서 계속 긁게 되요 ㅠ 유분이 뜨는것같은 느낌이고 제 피부에는 안맞네요	0
5	회사근처 올영에서 다른 상품 보고 있었는데 근처 코너 정리하던 직원분께서 요거를 추천해주시더라구요. 샘플 테스트 해보고 이거다 싶어서 사왔고, 지금도 사용중인데 와 맘에 쏙 듭니다^^ 제가 원하던 스펙은 마무리감이 너무 매트하지않고 너무 기름지지도 않고 적당히 보송할것(제 피부는 그냥 보통-가을겨울에 살짝 건조 피부임), 얼굴 적당히 톤만 정리해주는, 프라이머 정도의 톤정리 기능이 있을것이었어요. 요거는 무기자차와 유기자차 혼합이라 그런지, 딱 제가 원하는 기능을 잘 갖춘 아이템이에요. 건조피부 소유자분들께서는 기초를 좀더 탄탄히 해주시는게 좋을것같아요. 이거 바르고 에스티로더 롱래스팅 파데바르면 살짝 건조하게 느껴지고(피부에 윤기가 별로 안느껴짐) BB 바르면 딱 좋은정도? 그리고 사이즈 미니미한것도 넘좋네요. 여행 파우치에 쏘옥 들어가요ㅎㅎ	1
5	닥터자르트는 믿고 씁니당 ㅎㅎ 굿굿!! 좋아용 ㅎㅎ 재구매 의사 있어여	1
5	무난하게 쓰기좋아요 제형이 촉촉하고 부드럽게 발려서 좋네요	1
5	순하고 워터푸르프라 좋아용 백탁없어서 기초처럼 막 바르기 좋아요에	1
5	선크림을 바르고 나면 끈적이거나 촉촉함이 있어 거부감이 있어 사용을 안했었어요. 선크림 없이 나가자니 고민스러워서 이번에 테스트용 여러개를 발라보니 발림성도 좋고 가볍고 축축하지 않아 좋아요!	1
4	끈쩍거리지도 않고 좋았어요 바르는 느낌도 좋았고요 그런데 저만 느끼는 걸 수도 있는데 코주변에 바를 때 뭔가 화한..?따가움 ?이 있더라고요 제가 다른 부분은 다 건성이면 코쪽만 지성이거든요 그래서 혹시 지성인피부에만 나타나는 현상인지.. 그래도 전체적으로 다 좋았어요	1
4	무지자차가 맞지 않는 사람들이 바르기 좋은 유기자차로 야외활동에도 적합하다고 해서 구입해 봤다. 일단 눈시림이 없어서 만족스러웠다. 발림성 또한 좋아서 지성피부도 부담없이 사용가능하다. 다만 용량대비 가격이 좀 나가서 세일기간이 아니면 구입할거 같진 않다	1
5	요즘 날씨가풀리면서 야외활동도 많아지고있지만 다이어트한다고 야외에서 가볍게 산책겸 운동하는중이에요 일반선크림은 써도 효과가 미미한거같아서 새로 구매해서 사용해봤는데 사용감도 좋고 자극도도 없어서 너무 좋아요  강추강츄~.	1
5	점점 더워져서 땀도 나고 아침에 썬크림 빠르고 나면 다 지워지는거 같아서 워터프루프로 사봤어요  근데 이거 진짜 발림성도 괜찮고 일단 제가 썬크림 바르면 눈시림이 좀 있어서 아무거나 못쓰는데 이거는 그런것도 없고 괜츈네요 그냥 일년내내 써도 좋을듯	1
